-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4,2.781207226295049e-17,2.9148899289115035e-17,3.0458740054771314e-17,3.173241078750876e-17,3.2960652317613414e-17,3.4134233571714257e-17,3.5244057431262306e-17,3.628126704659527e-17,3.723735065112698e-17,3.8104242927247516e-17,3.88744210371386e-17,3.9540993547277105e-17,4.0097780642291344e-17,4.0539384237446535e-17,4.086124685289177e-17,4.1059698398749816e-17,4.113199032861822e-17,4.107631693947167e-17,4.0891823917061094e-17,4.0578604536256287e-17,4.0137684214221096e-17,3.9570994370458325e-17,3.888133676245189e-17,3.807233963135321e-17,3.714840710338829e-17,3.611466334616112e-17,3.497689297400057e-17,3.3741479134664145e-17,3.2415340595259364e-17,3.100586898466467e-17,2.9520867151546223e-17,2.7968489371454874e-17,2.635718389482648e-17,2.469563808205978e-17,2.2992726134390885e-17,2.1257459211760918e-17,1.9498937542015098e-17,1.7726303978800237e-17,1.5948698365702896e-17,1.4175212016442177e-17,1.2414841627688596e-17,1.0676442002030966e-17,8.968677070783621e-18,7.29996886419612e-18,5.678444272382031e-18,4.111879664179066e-18,2.6076436719777304e-18,1.1726386961491362e-18,-1.867580794575911e-19,-1.4647531517008347e-18,-2.656193446555998e-18,-3.7566200118145725e-18,-4.762317219748228e-18,-5.670356007264845e-18,-6.478629702844121e-18,-7.185881072233278e-18,-7.791719356843754e-18,-8.29662627574554e-18,-8.701950207435642e-18,-9.009888052394514e-18,-9.223454591377803e-18,-9.346439485740997e-18,-9.383352402469664e-18,-9.339357075436444e-18,-9.220195423541162e-18,-9.032103124506117e-18,-8.781718280222644e-18,-8.475984997426748e-18,-8.122053839894795e-18,-7.727181181296711e-18,-7.298629499657313e-18,-6.843570605720204e-18,-6.368993691276333e-18,-5.8816199246449254e-18,-5.387825115678865e-18,-4.893571730048835e-18,-4.404351261336727e-18,-3.92513767948661e-18,-3.4603523755114642e-18,-3.0138407249629722e-18,-2.588860105934146e-18,-2.188078939809427e-18,-1.8135860819929114e-18,-1.4669096814684874e-18,-1.1490444568127555e-18,-8.604862051617936e-19,-6.012722710140374e-19,-3.710266535071529e-19,-1.690084224044113e-19,5.837858305687373e-21,1.5483093836749273e-19,2.7950206939088585e-19,3.815456077993318e-19,4.627719353779978e-19,5.2506345611599805e-19,5.703342772440469e-19,6.004940301017283e-19,6.174161374904787e-19,6.229106926495361e-19,6.187019844212276e-19
-0.35,4.3411477188525684e-14,4.549682415054324e-14,4.753976076644296e-14,4.95259158030787e-14,5.144079846059719e-14,5.326996020360742e-14,5.4999160351262474e-14,5.661453244717772e-14,5.810274835633504e-14,5.945117704529103e-14,6.064803509620667e-14,6.168252618352096e-14,6.254496700046188e-14,6.322689745390569e-14,6.372117334032562e-14,6.402204016006599e-14,6.412518720710479e-14,6.40277815703511e-14,6.372848218287637e-14,6.322743453951027e-14,6.252624715358484e-14,6.162795122411067e-14,6.053694532103612e-14,5.925892715674434e-14,5.780081468795087e-14,5.617065887857457e-14,5.437755044965689e-14,5.2431522849602956e-14,5.034345350334347e-14,4.8124965152481345e-14,4.5788328793262854e-14,4.334636937104796e-14,4.081237501647178e-14,3.820001022837712e-14,3.55232330407483e-14,3.2796215873498205e-14,3.003326947671821e-14,2.7248769149220148e-14,2.4457082256178224e-14,2.1672495995131658e-14,1.890914436829235e-14,1.6180933411611253e-14,1.3501463902837631e-14,1.0883951013350141e-14,8.341140669784089e-15,5.8852227363664744e-15,3.5277415000618007e-15,1.279504319312621e-15,-8.495103360518275e-16,-2.850243890324317e-15,-4.714645862352206e-15,-6.435757187837099e-15,-8.007786445337366e-15,-9.426176709699999e-15,-1.0687660791230197e-14,-1.1790302747776703e-14,-1.273352377750097e-14,-1.3518110905806545e-14,-1.4146207260404692e-14,-1.462128317021703e-14,-1.4948087810565724e-14,-1.513258163079088e-14,-1.5181850321868603e-14,-1.5104001591339613e-14,-1.4908046492014264e-14,-1.460376748197739e-14,-1.4201575760917873e-14,-1.3712360718965264e-14,-1.3147334539370322e-14,-1.2517875109317798e-14,-1.1835370411310432e-14,-1.1111067491936361e-14,-1.035592893989819e-14,-9.580499558579792e-15,-8.79478560053248e-15,-8.008148554684505e-15,-7.229215056065068e-15,-6.4658040376488296e-15,-5.72487178021103e-15,-5.012475054229755e-15,-4.333752102449699e-15,-3.692920795965957e-15,-3.0932929220635052e-15,-2.5373032379350625e-15,-2.0265516578494652e-15,-1.561856736980113e-15,-1.1433184751037858e-15,-7.703883875709022e-16,-4.4194477697758137e-16,-1.5637118256204943e-16,8.836392038926559e-17,2.94627959065783e-16,4.650472512994342e-16,6.024335509887606e-16,7.097153351754767e-16,7.898747834024015e-16,8.458911637787153e-16,8.806911089306213e-16,8.971060452001332e-16,8.9783683549527e-16
-0.3,2.6254181189563042e-11,2.7515360852801462e-11,2.875089388133714e-11,2.995208901747002e-11,3.111018267848634e-11,3.221643682564183e-11,3.3262239106538385e-11,3.4239203469280843e-11,3.513926940218346e-11,3.5954797958339804e-11,3.667866278133614e-11,3.7304334456218184e-11,3.782595666607141e-11,3.823841283494004e-11,3.853738217622065e-11,3.8719384334476364e-11,3.878181209885324e-11,3.8722951967981746e-11,3.854199264883411e-11,3.8239021864727024e-11,3.781501212000988e-11,3.727179631118027e-11,3.6612034277585575e-11,3.5839171542407966e-11,3.495739160106883e-11,3.3971563166443607e-11,3.288718377755572e-11,3.171032112229472e-11,3.044755331906783e-11,2.9105909253200516e-11,2.7692809879316885e-11,2.621601119037798e-11,2.4683549328193336e-11,2.3103688080350738e-11,2.1484868786055014e-11,1.9835662469342114e-11,1.816472384261619e-11,1.6480746685109688e-11,1.4792420006520483e-11,1.310838436040238e-11,1.1437187677146299e-11,9.78724004234502e-12,8.166766950229173e-12,6.583760708551546e-12,5.045929853484924e-12,3.560646641678261e-12,2.1348929111019792e-12,7.752048313267326e-13,-5.123827142996771e-13,-1.7223911690104108e-12,-2.8499516463345863e-12,-3.890855323398838e-12,-4.8415995422959924e-12,-5.699428242867582e-12,-6.462365371169697e-12,-7.129239985838125e-12,-7.699701917983558e-12,-8.174227025140646e-12,-8.55411130991747e-12,-8.841453441142197e-12,-9.039125509682228e-12,-9.150732161781029e-12,-9.180558568110281e-12,-9.133507995012076e-12,-9.015030034187383e-12,-8.831040807778916e-12,-8.587836688050324e-12,-8.292003246945286e-12,-7.950321274879501e-12,-7.56967177642379e-12,-7.156941861510039e-12,-6.7189334050488635e-12,-6.26227624809573e-12,-5.793347564557951e-12,-5.318198825176074e-12,-4.8424915627637054e-12,-4.371442888067845e-12,-3.909781433347498e-12,-3.461714120321565e-12,-3.0309038698170468e-12,-2.620458101066917e-12,-2.2329276171669414e-12,-1.87031524663801e-12,-1.534093415025304e-12,-1.225229659263293e-12,-9.4421897394366e-13,-6.911217939568747e-13,-4.656063721329407e-13,-2.669943020601211e-13,-9.430796262658273e-14,5.3681281554763915e-14,1.7840520514282653e-13,2.814521472103368e-13,3.64522587819587e-13,4.2938759232012307e-13,4.778506982786917e-13,5.117136771002877e-13,5.327464625449029e-13,5.426614054046548e-13,5.430918908605502e-13
-0.25,6.211003559226468e-09,6.5093676114358145e-09,6.801665029720153e-09,7.085839736110699e-09,7.359818537785131e-09,7.621534279357833e-09,7.868949533031032e-09,8.100080400414325e-09,8.313019989264891e-09,8.505961129711629e-09,8.677217908002002e-09,8.825245621318034e-09,8.948658794170211e-09,9.046246944275848e-09,9.116987842226766e-09,9.160058072840222e-09,9.17484077474507e-09,9.160930506124951e-09,9.118135256120262e-09,9.046475690635629e-09,8.946181785726446e-09,8.817687059032788e-09,8.661620657848836e-09,8.478797599682747e-09,8.270207486340759e-09,8.037002024930248e-09,7.780481688532352e-09,7.502081836018099e-09,7.203358585492738e-09,6.885974700583871e-09,6.551685705124031e-09,6.20232639197091e-09,5.839797838279452e-09,5.466054985163374e-09,5.0830947870616135e-09,4.69294488786323e-09,4.297652739325953e-09,3.899275044598548e-09,3.499867387341486e-09,3.10147389613778e-09,2.706116795133308e-09,2.31578570508582e-09,1.9324265835819867e-09,1.557930227885442e-09,1.1941203069795582e-09,8.427409387124528e-10,5.054438810576602e-10,1.8377546068058063e-10,-1.208365855248686e-10,-4.070961322191307e-10,-6.738512859404249e-10,-9.201063073518747e-10,-1.1450325180396959e-09,-1.347977866181065e-09,-1.5284748303531631e-09,-1.6862463591974023e-09,-1.8212095762178353e-09,-1.933477022735235e-09,-2.023355266460997e-09,-2.0913407663566245e-09,-2.1381129540874223e-09,-2.164524565875461e-09,-2.1715893331607775e-09,-2.1604672134093224e-09,-2.1324474109600414e-09,-2.0889294994750865e-09,-2.0314030101352294e-09,-1.9614258913773786e-09,-1.880602275321045e-09,-1.7905600021883506e-09,-1.6929283566165922e-09,-1.5893164589394999e-09,-1.481292730913158e-09,-1.3703658200779044e-09,-1.2579673214630637e-09,-1.145436581461096e-09,-1.034007808460313e-09,-9.247996504143441e-10,-8.188073331800635e-10,-7.168973873759416e-10,-6.198049277843199e-10,-5.28133389837399e-10,-4.4235657412834256e-10,-3.6282280351748697e-10,-2.8976095926800614e-10,-2.2328813340753466e-10,-1.634186144831039e-10,-1.1007391303174108e-10,-6.309353109149485e-11,-2.2246186315891186e-11,1.2758785114299952e-11,4.226010258875525e-11,6.663352276687445e-11,8.628133026872716e-11,1.016225068099782e-10,1.130837147865876e-10,1.2109119752006094e-10,1.2606366528813013e-10,1.284062048157136e-10,1.285052208627557e-10
-0.2,5.798428656977181e-07,6.076979014705095e-07,6.349866556730737e-07,6.615171822094677e-07,6.870959365647506e-07,7.115299371416716e-07,7.34628976815791e-07,7.562078449232604e-07,7.760885189100819e-07,7.941022849939666e-07,8.100917484478009e-07,8.239126964948407e-07,8.354357802561479e-07,8.445479866153705e-07,8.511538761307338e-07,8.551765690601602e-07,8.565584679746651e-07,8.552617120975544e-07,8.512683651889365e-07,8.445803452590749e-07,8.352191104083457e-07,8.232251204400042e-07,8.086570983839259e-07,7.915911195483184e-07,7.721195580667969e-07,7.503499220620931e-07,7.264036084874923e-07,7.004146074677073e-07,6.725281836281399e-07,6.428995586091255e-07,6.11692614885673e-07,5.790786363637583e-07,5.452350962367401e-07,5.103444975095479e-07,4.7459326668621464e-07,4.381706966112961e-07,4.012679305802478e-07,3.6407697677926846e-07,3.2678974003227724e-07,2.895970568246442e-07,2.5268771969012767e-07,2.162474782838065e-07,1.8045800675875034e-07,1.4549583030412415e-07,1.1153120772623496e-07,7.872697156057095e-08,4.723733216058501e-08,1.7206657266547216e-08,-1.1231756543608903e-08,-3.795689963441924e-08,-6.286122760326557e-08,-8.585177438835017e-08,-1.0685117056431663e-07,-1.2579853642027987e-07,-1.4265021987780277e-07,-1.573803510284612e-07,-1.6998118801779586e-07,-1.8046323308641784e-07,-1.8885510266190403e-07,-1.952031412956429e-07,-1.9957077574060933e-07,-2.0203761232756913e-07,-2.0269828776206952e-07,-2.0166109027307967e-07,-1.9904637444409466e-07,-1.9498479881492198e-07,-1.8961542025079612e-07,-1.8308368296409633e-07,-1.7553934281380082e-07,-1.6713436901607378e-07,-1.5802086564138298e-07,-1.4834905426296719e-07,-1.3826535691802105e-07,-1.2791061524870395e-07,-1.1741847744360083e-07,-1.0691397956999185e-07,-9.651234226354634e-08,-8.631799772871428e-08,-7.642385580906861e-08,-6.691081171776316e-08,-5.784749206871371e-08,-4.929023029585376e-08,-4.1283257544027285e-08,-3.385909078599154e-08,-2.7039096359817094e-08,-2.0834204391457956e-08,-1.5245747697481272e-08,-1.0266397750562887e-08,-5.8811701039604625e-09,-2.0684722536543465e-09,1.1988318105182093e-09,3.952364246229359e-09,6.227204719965451e-09,8.06090928940266e-09,9.492592626289127e-09,1.0562086276732155e-08,1.1309182500726105e-08,1.1772970143908813e-08,1.1991266058416497e-08,1.2000142878760221e-08
-0.15,2.1666012926676157e-05,2.2706855682654492e-05,2.3726543710094406e-05,2.471790509597614e-05,2.5673708167821e-05,2.6586742247254134e-05,2.7449900280277537e-05,2.8256261857778393e-05,2.8999175102977624e-05,2.9672335907088684e-05,3.0269863041449867e-05,3.078636776335202e-05,3.1217016661692496e-05,3.1557586653892474e-05,3.1804511242211504e-05,3.1954917359370236e-05,3.200665237284763e-05,3.1958301066132183e-05,3.1809192664852964e-05,3.155939821721743e-05,3.1209718862880794e-05,3.076166572419343e-05,3.021743232159588e-05,2.9579860544901575e-05,2.8852401300018993e-05,2.8039070993772683e-05,2.714440501723322e-05,2.6173409341659766e-05,2.5131511254004833e-05,2.402451013592563e-05,2.2858529037962076e-05,2.163996762683716e-05,2.037545689750354e-05,1.9071815851926677e-05,1.773601016308502e-05,1.6375112674367623e-05,1.4996265439772935e-05,1.3606642896207798e-05,1.2213415681387315e-05,1.0823714573194618e-05,9.444594030745966e-06,8.082994863618717e-06,6.745705641463092e-06,5.439322577287293e-06,4.170207768058111e-06,2.944445848381266e-06,1.7677992982642015e-06,6.456628349306343e-07,-4.169824983212536e-07,-1.4156147656552924e-06,-2.346215170838921e-06,-3.205309653175372e-06,-3.990006940045378e-06,-4.698031919930628e-06,-5.327753217103995e-06,-5.878203913538192e-06,-6.349094473724172e-06,-6.740817080705118e-06,-7.054440781568126e-06,-7.291697061121411e-06,-7.454955705434801e-06,-7.5471910733094275e-06,-7.571939153988429e-06,-7.53324604382209e-06,-7.435608713733979e-06,-7.283909154457025e-06,-7.083343169906215e-06,-6.8393452343463055e-06,-6.557510931379011e-06,-6.243518549120538e-06,-5.903051414972326e-06,-5.541722515616075e-06,-5.165002865521401e-06,-4.778154964152998e-06,-4.386172523384083e-06,-3.993727458656636e-06,-3.605124927289354e-06,-3.2242669726372464e-06,-2.8546251013610665e-06,-2.4992218905513305e-06,-2.1606214991426178e-06,-1.8409287505540493e-06,-1.541796266524111e-06,-1.2644389703519759e-06,-1.009655144732447e-06,-7.778531273862103e-07,-5.690826578258244e-07,-3.830698507748618e-07,-2.1925476479760898e-07,-7.683055646655097e-08,4.521674204763117e-08,1.4806871430600687e-07,2.3303612422901176e-07,3.0152225652575064e-07,3.549886240132601e-07,3.949235162360253e-07,4.228137459035027e-07,4.4011983424560396e-07,4.482547666757117e-07,4.485663488547074e-07
-0.1,0.0003319414691439034,0.0003478887806407097,0.000363512092970916,0.0003787015315285204,0.0003933463053297942,0.0004073359440948512,0.00042056156408873434,0.0004329171399511653,0.0004443007591799713,0.0004546158360030436,0.0004637722620934587,0.0004716874729450164,0.00047828741070006183,0.00048350736675361125,0.0004872926904708182,0.0004895993537520172,0.00049039436484758,0.0004896560286377085,0.000487374054416375,0.0004835495159179623,0.0004781946717670731,0.0004713326575928379,0.00046299706361974677,0.0004532314135378858,0.0004420885618005206,0.0004296300271572483,0.000415925280196447,0.0004010510019613965,0.00038509032936940495,0.0003681321012790863,0.00035027011671828864,0.0003316024141244405,0.00031223057759498056,0.00029225907324090304,0.00027179461592567256,0.0002509455640940326,0.0002298213381778783,0.0002085318563189033,0.00018718697995645528,0.0001658959612529187,0.00014476688439663785,0.00012390609353079332,0.00010341760137088773,8.340247442852798e-05,6.395819306276231e-05,4.517798721721312e-05,2.7150151539077384e-05,9.957346470919988e-06,-6.324105290110929e-06,-2.162491500413169e-05,-3.58835026160194e-05,-4.904663414265556e-05,-6.10700047558186e-05,-7.191875015366388e-05,-8.156786907947608e-05,-9.000254083300875e-05,-9.72183233075822e-05,-0.00010322121942467691,-0.00010802760274805623,-0.0001116639964377322,-0.00011416670342647025,-0.00011558128962972495,-0.00011596192598713483,-0.0001153705990313374,-0.00011387620334351656,-0.0001115535325508247,-0.00010848218833046843,-0.00010474542911103425,-0.00010042898172973937,-9.561984016731795e-05,-9.040507562038029e-05,-8.487068159212607e-05,-7.910047642048309e-05,-7.317508377648385e-05,-6.717100923436144e-05,-6.115982813484559e-05,-5.5207496743450696e-05,-4.9373795262863635e-05,-4.371190771248234e-05,-3.8268140156417715e-05,-3.3081775355265714e-05,-2.818505873786669e-05,-2.360330772478196e-05,-1.9355133957017442e-05,-1.5452765945533765e-05,-1.1902458094660792e-05,-8.704970982302432e-06,-5.8561072004467815e-06,-3.34728695298349e-06,-1.166147941484064e-06,7.028452016544543e-07,2.2777956042049864e-06,3.57878529294093e-06,4.62731354310431e-06,5.445771494238685e-06,6.056960300432134e-06,6.483658276739317e-06,6.74824073520553e-06,6.872354523028255e-06,6.8766477234327135e-06
